,clientid,museum_id,museum_list,features
31,tfidsuwybh,"['95a74653-495e-4420-82e0-a1a6195f974d', 'ce2b5a40-c6a4-4342-b4cb-ebc677e7af8f', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '38609b0d-35a3-43ce-9896-d7c42996b702', '71728b2c-4b17-4855-8663-98a7788acaf0', '1f8bb764-3a9f-4159-b775-829e80c953a2', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'd0bf039f-cc00-4511-bb91-94ac191a3c67']","['Museum De Lakenhal', 'Museum De Wieger', 'Heerenveen Museum', 'Museum Slager', 'Groninger Museum', 'Rijksmuseum Muiderslot', 'Kasteel Rosendael', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Kasteel Cannenburch', 'Kasteel Hoensbroek']",['scavenger']
32,heoivfbljr,"['9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', 'f64adebc-d16c-4e0d-8c2a-ab0e2f0f28ba', '3caa2392-510f-4c85-a489-b83e8200ff90', '69295701-69e0-47c2-89c5-1586e4f3f64a', '424e8423-e43b-48e8-ad19-821014020860', '64c5b44f-cb1a-4746-83f7-431c4f7050f9', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5']","['Mariniersmuseum', 'Rijksmuseum Boerhaave', 'Luchtvaartmuseum Aviodrome', 'Nationaal Baggermuseum', 'Comenius Museum', 'Flessenscheepjesmuseum', 'Museum Speelklok', 'Zeeuws Maritiem MuZEEum', 'Veiligheidsmuseum PIT', 'Belasting & Douane Museum']",['military']
33,cqbuklgzrn,"['0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'a2040f47-849b-4ca6-967e-adee1ee5a930', 'b5f1962b-3709-4476-a8c7-6209ca198c7d', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'd1961c0e-c83f-4916-9d9a-51e5c33643bb', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Museum Speelklok', 'TextielMuseum', 'Museum Veenendaal', 'NEMO Science Museum', 'Brabants Museum Oud Oosterhout', 'Warkums Erfskip', 'GeoFort', 'PreHistorisch Dorp', 'Natuurmuseum Fryslân', 'Veiligheidsmuseum PIT']",['culture']
34,eumpsbdjwg,"['276fc4e9-2dcb-4bf7-884c-286c8ebc9865', 'b2398575-3c86-42a2-b07c-886384eb9add', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', '4981f5e2-5430-48aa-a8e0-726868672a4d', '3dc8fd2b-b27d-4552-8e95-7b51c95c08c9', '8f9a43db-d28a-4857-b4e5-2f128210a7ee', '621c0554-f8d1-454c-9218-e60683a536ee']","['Stedelijk Museum Kampen', 'Museum Wierdenland Ezinge', 'Universiteitsmuseum Groningen', 'Frans Hals Museum Hal', 'Wereldmuseum Rotterdam', 'Van Gogh Museum', 'Museum Valkenburg', 'Katwijks Museum', ""Museum 't Oude Slot"", 'mij | museum ijsselstein']",['visual']
35,epdszmkcov,"['cfb73ba4-3c32-49fe-95f6-39f1b18f8894', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', '72ac8fe8-829b-4633-8e72-be04100017ed', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'c92918d5-cb45-432d-9874-7b54289beb09', '15d80092-895b-45cb-aad9-b1b470cfc177', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18']","['Nationaal Vlechtmuseum', 'Museon', 'Streek & Landbouwmuseum Goemanszorg', 'Museum De Voorde', 'Koninklijk Eise Eisinga Planetarium', 'Cube Design Museum', 'Nederlands Stoommachinemuseum', 'Space Expo', 'Gelders Geologisch Museum', 'Museum Sterrenwacht Sonnenborgh']",['science']
36,tesrwilxvd,"['71728b2c-4b17-4855-8663-98a7788acaf0', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', '95a74653-495e-4420-82e0-a1a6195f974d', '51e0605c-118c-43ba-b395-a579ef5c2716', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '40df8d12-f944-476e-9c56-b916760428d8', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', '9d3a2998-159f-42de-b069-48efe943607d']","['Groninger Museum', 'Heerenveen Museum', 'Van Gogh Museum', 'Frans Hals Museum Hal', 'Museum De Lakenhal', 'Galerij Prins Willem V', 'Hermitage Amsterdam', 'Museum Hengelo', 'Beeld en Geluid Den Haag', 'Gorcums Museum']",['art_museum']
37,cytpqrohxb,"['a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', 'c92918d5-cb45-432d-9874-7b54289beb09', '0aa09155-261b-4190-a561-e593ca877e24', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409']","['Belasting & Douane Museum', 'Wereldmuseum Rotterdam', 'Natuurmuseum Fryslân', 'Nederlands Stoommachinemuseum', 'Museum voor anatomie en pathologie', 'Museum Speelklok', 'Zeeuws Maritiem MuZEEum', 'Museum Sterrenwacht Sonnenborgh', 'Gelders Geologisch Museum', 'Observeum Burgum']",['library']
38,cwmnrlzivf,"['9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', 'f64adebc-d16c-4e0d-8c2a-ab0e2f0f28ba', '3caa2392-510f-4c85-a489-b83e8200ff90', '69295701-69e0-47c2-89c5-1586e4f3f64a', '424e8423-e43b-48e8-ad19-821014020860', '64c5b44f-cb1a-4746-83f7-431c4f7050f9', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5']","['Mariniersmuseum', 'Rijksmuseum Boerhaave', 'Luchtvaartmuseum Aviodrome', 'Nationaal Baggermuseum', 'Comenius Museum', 'Flessenscheepjesmuseum', 'Museum Speelklok', 'Zeeuws Maritiem MuZEEum', 'Veiligheidsmuseum PIT', 'Belasting & Douane Museum']",['military']
39,uvriexsknq,"['02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '7a27d9cd-4c8e-41d0-88c4-e0dafb39f84b', '72ac8fe8-829b-4633-8e72-be04100017ed', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'c92918d5-cb45-432d-9874-7b54289beb09', '15d80092-895b-45cb-aad9-b1b470cfc177', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18']","['Botanische Tuinen Utrecht', 'Museon', 'Streek & Landbouwmuseum Goemanszorg', 'Museum De Voorde', 'Koninklijk Eise Eisinga Planetarium', 'Cube Design Museum', 'Nederlands Stoommachinemuseum', 'Space Expo', 'Observeum Burgum', 'Museum Sterrenwacht Sonnenborgh']",['science']
40,pmiscgqdto,"['11b71518-57ec-4ec4-ace1-9f24f68e67b9', '2315fd34-5472-443f-a6ee-29751ccc8a51', '3df5f7b5-a809-489d-912d-8a1b1baec86b', '69295701-69e0-47c2-89c5-1586e4f3f64a', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '77dc3244-2ab9-4340-bb76-d29401097a09', 'f61643e5-0237-4536-90ef-d3e8f721de21', '1335f2de-05b0-4351-8cae-1cb1263b3791', '971a3945-faba-4021-8d5b-5b6fcd124640']","['Visserijmuseum Breskens', 'Nationaal Sleepvaart Museum', ""Museum Giethoorn 't Olde Maat Uus"", 'Nationaal Baggermuseum', 'Mariniersmuseum', 'Zeeuws Maritiem MuZEEum', 'Museum Kaap Skil', 'Biesbosch MuseumEiland', 'Het Scheepvaartmuseum', 'Zuiderzeemuseum']",['naval']
41,emshyuzvdc,"['7810d0eb-0034-457b-9cf7-ae7aa21e104f', '1e31f2d0-18a7-4d98-8d06-beb96ecbcd17', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', 'dc084656-3e15-4519-9412-4753da0bc11b', 'ad5b634c-e784-4755-ae75-8748507fa437', '7e411587-1b9d-44f9-ada4-5305bea2798e', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'ead1ade8-64f8-4fec-911d-de40132a7b6e', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7']","['Rijksmuseum Amsterdam', 'Museum Broeker Veiling', 'Museum Volkenkunde', 'Museumpark Orientalis', 'Museum Bronbeek', 'Museum Boijmans Van Beuningen', 'Cube Design Museum', 'Vincent van GoghHuis', 'Frans Hals Museum Hal', 'Van Gogh Museum']",['national speciality']
42,xyrwvptjml,"['17aed04d-9186-4452-b263-0de3dfe7f6f2', '1f8bb764-3a9f-4159-b775-829e80c953a2', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '30f51fcc-b373-4b85-9ba0-40d958542540', '9f88e8ae-c589-427e-becb-1e071b215cd1', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4']","['Slot Zuylen', 'Rijksmuseum Muiderslot', 'Kasteel Amerongen', 'Kasteel Doorwerth', 'Kasteel Radboud', 'Kasteel Huis Bergh', 'Kasteel Doornenburg', 'Kasteel Keukenhof', 'Kasteel Rosendael', 'Kasteel Cannenburch']",['historical collection']
43,jhiymazxfn,"['51f2f922-3ec1-4a76-aa53-703e88dd7056', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', 'ad5b634c-e784-4755-ae75-8748507fa437', '15521a24-f0fd-49c2-beef-dcfcca62e2e7', '673dafbb-e461-4ffb-ab3c-f857358c77a7', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', 'b5d597b1-730f-402b-bc6e-a86cadebd973', '60780e37-d503-4b56-b1d5-a46c2358eb41', '7e411587-1b9d-44f9-ada4-5305bea2798e', 'c4cc477e-1442-4ef9-96ea-539e46356b07']","['Panorama Mesdag', 'Frans Hals Museum Hal', 'Museum Bronbeek', 'De Kuiperij', 'Cube Design Museum', 'Universiteitsmuseum Groningen', 'Geologisch Museum Hofland', 'Streekmuseum Etten Leur', 'Museum Boijmans Van Beuningen', 'Louis Couperus Museum']",['national speciality']
44,axmgjczpbd,"['92652b8f-7600-4bee-8640-1c40b21a32cf', '1e3aaa11-c04f-43bd-9707-58401ee41056', '98910334-b730-446f-9b09-a7cf440699f6', '3df6ef97-9a05-4b69-b1a4-e3789f20dc13', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6', 'a2c1a9f7-97b2-493a-a04c-a760d4066ba9', '044424ba-e4e7-4de8-b88c-ccaf14cf4c59', 'f7e3d4b2-ae53-41c5-aa79-cfa323796de7', '0c2e2821-f3fd-4403-8b5a-37cb256b76a2', '630f0ad9-d790-4a77-a847-e7acb31be6d8']","['Museum Van Loon', 'Hunebedcentrum', 'Anne Frank Huis', 'Museum Paul Tetar van Elven', 'Amsterdam Museum', 'Museum van de Geest | Dolhuys', 'Honig Breethuis', 'Paviljoen Nederland en WOI', 'Kamp Westerbork', 'De Hollandsche Manege']",['historic_location']
45,ywaezuqptk,"['39602e5d-e0c7-4304-aa89-ba9d234d12fa', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '424e8423-e43b-48e8-ad19-821014020860', '23eaf7fc-a6ca-40a3-87c5-257dca174595', '4b596778-4379-48da-a946-0d04e39e3cea', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '832cd1d6-c933-4279-8ae6-1e3fa38853a2']","['Het Cuypershuis', 'Rijksmuseum Amsterdam', 'Museum De Waag', 'Joods Historisch Museum', 'Comenius Museum', 'Nationaal Onderduikmuseum', 'Museum Het Pakhuis', 'Museumpark Archeon', 'Universiteitsmuseum Groningen', 'Museum de Kantfabriek']",['disabled']
46,mbyorgjtke,"['d7f027c1-49fa-4fa8-a661-43598ed47263', '193dc16d-1fde-4322-ae08-be7e34a96866', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', '9d3a2998-159f-42de-b069-48efe943607d', '7b137589-30ad-453e-8313-7feeba7c3d51', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '682197a8-0359-4094-8281-ffa059de480f', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Kunsthal  Rotterdam', 'Streekmuseum Stevensweert Ohé en Laak', 'Museum Swaensteyn', 'Beeld en Geluid Den Haag', 'Gorcums Museum', 'Fotomuseum Den Haag', 'TextielMuseum', 'Museum Catharijneconvent', 'Portugese Synagoge Amsterdam', 'Joods Historisch Museum']",['weelchair']
47,zearoifwlu,"['ac63eec9-a130-4e9c-b378-e23e076865dc', '9dd3fd7c-9281-4e0b-a661-909e597b93ee', '23eaf7fc-a6ca-40a3-87c5-257dca174595', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', '93062e20-901e-46a2-b1f4-107cd82e7ed5', '971a3945-faba-4021-8d5b-5b6fcd124640', '1335f2de-05b0-4351-8cae-1cb1263b3791', '60780e37-d503-4b56-b1d5-a46c2358eb41', '9689a6f1-871a-41e9-8f7d-a67d59ac7b98', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Nationaal Militair Museum', 'Museum Rotterdam', 'Nationaal Onderduikmuseum', 'Wereldmuseum Rotterdam', 'Nationaal Tinnen Figuren Museum', 'Zuiderzeemuseum', 'Het Scheepvaartmuseum', 'Streekmuseum Etten Leur', 'Streekmuseum ""De Meestoof""', 'Joods Historisch Museum']",['historic_museum']
48,qpmszvkugy,"['d7f027c1-49fa-4fa8-a661-43598ed47263', '9f10ad8a-4d3c-4d7e-ab05-5c1bf5adc3f0', '71728b2c-4b17-4855-8663-98a7788acaf0', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', 'f61643e5-0237-4536-90ef-d3e8f721de21', '1335f2de-05b0-4351-8cae-1cb1263b3791', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '02d25c0f-f4db-4d00-a056-c35ee076964e', '7810d0eb-0034-457b-9cf7-ae7aa21e104f']","['Kunsthal  Rotterdam', 'Mariniersmuseum', 'Groninger Museum', 'Belasting & Douane Museum', 'Museum Beelden aan Zee', 'Biesbosch MuseumEiland', 'Het Scheepvaartmuseum', 'Zeeuws Maritiem MuZEEum', 'Museum Vlaardingen', 'Rijksmuseum Amsterdam']",['weelchair']
49,xaqjeubhcm,"['5ebaa739-b1a4-443b-9cde-6c0b18e81607', '1335f2de-05b0-4351-8cae-1cb1263b3791', '9457c575-1900-4fc7-aca3-c7e1a1f26826', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'acfa8d9d-7062-4b90-b8fa-03a9d8535991', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '60780e37-d503-4b56-b1d5-a46c2358eb41', '6c17c8de-2dd0-4670-b55d-402b84e26787', '798b12be-0127-4f41-91df-1a5e71af1e37', '1de93dee-f6b5-4a1c-8d7f-e896df26a694']","['Museon', 'Het Scheepvaartmuseum', 'CODA', 'Joods Historisch Museum', 'Storyworld | Forum Groningen', 'Limburgs Museum', 'Streekmuseum Etten Leur', 'Historisch Museum De Bevelanden', 'De Looierij', 'Literatuurmuseum']",['trainstation']
50,fbceaxnpiq,"['bf8b8c20-c838-44b9-a574-303d4b3e66e8', '4c123cbb-afaa-4150-94ff-4b94dfc60b4f', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '71728b2c-4b17-4855-8663-98a7788acaf0', '424e8423-e43b-48e8-ad19-821014020860', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'fb32cee8-c9ce-47fa-b7f0-1d0b814b759e', '95a74653-495e-4420-82e0-a1a6195f974d']","['Teylers Museum', 'Museum Helmond', 'Heerenveen Museum', 'Groninger Museum', 'Comenius Museum', 'Veiligheidsmuseum PIT', 'Zeeuws Maritiem MuZEEum', 'Nederlands Zilvermuseum', 'Nationaal Gevangenismuseum', 'Museum De Lakenhal']",['parking']
51,pqsyjdabfn,"['caf7d7cf-5a65-4f21-965a-7227df2993f5', 'cfcd6f00-5b4b-4738-951b-5feb1945e644', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', '379238fb-bb67-4f77-9e80-6476a433713f', '09d1c15b-8b4d-41e7-ba67-cb18d29ea95b', 'f70e0b91-81dd-4f8b-b5e4-e98ca0970b40', 'bf3dca2d-4523-45ce-84f0-ba0c9e3be824', '209fe943-8c16-4342-888c-d752adc50e82', '689733f3-0f0a-411d-b5b4-a33dd39639f0', 'ce103d55-e291-48e2-ab48-7e464261985f']","['Museum Drachten', 'Het Noordbrabants Museum', 'Museum De Waag', 'Museum MORE | Kasteel Ruurlo', 'MOW | Museum Westerwolde', 'Purmerends Museum', 'Westlands Museum', 'Fries Verzetsmuseum', 'Museum Weesp', 'Museum Maassluis']",['exhibitions artists']
52,lpyoghcjrn,"['a5e644b6-829e-477a-956f-91eb4fa4e1a4', '30f51fcc-b373-4b85-9ba0-40d958542540', '053014de-f18f-45e3-8dc6-c3f907646311', '078fe561-4a1d-4712-b204-11913bdd57b4', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1', '85cac575-f2a0-4260-9aa2-baca96d38f3b', '1a918684-33d5-485a-80b7-90a8086803ef', '56518036-a7ca-43fe-b010-2ddfcec6aca3']","['Kasteel Cannenburch', 'Kasteel Doornenburg', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Kunstvereniging Diepenheim', 'Kasteel Huis Bergh', 'Kasteel Amerongen', 'Kasteel Keukenhof', 'Kasteel Het Nijenhuis', 'Buitenplaats Kasteel Wijlre', 'Mauritshuis']",['restaurant']
53,hatcnsvugx,"['f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '9f88e8ae-c589-427e-becb-1e071b215cd1', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '4c123cbb-afaa-4150-94ff-4b94dfc60b4f', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd579493e-5364-4327-b712-d231508db640', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '1f8bb764-3a9f-4159-b775-829e80c953a2']","['Joods Historisch Museum', 'Kasteel Keukenhof', 'Kasteel Amerongen', 'Museum Helmond', 'Rijksmuseum Amsterdam', 'Slot Loevestein', 'PreHistorisch Dorp', 'Portrait Gallery of the 17th Century', 'Koninklijk Paleis Amsterdam', 'Rijksmuseum Muiderslot']",['audiotour']
54,tmflsazhrc,"['8061314a-3e6b-48fe-9f8e-73d62660147d', '17e7443b-50f2-4ecb-96cb-eda6262c5f8e', '8fad50cc-1285-4f27-8a1d-9d2395dff367', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', 'c4ec2b8c-2aef-4e26-893a-ead4f7703e53', 'd545be8a-48d2-4af9-862d-d26a821787e0', '1259b27a-48fb-48d4-adbb-31329be57921', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '2fc39c27-ca42-462c-b8a5-6b8fdb927961']","['Foam Fotografiemuseum Amsterdam', 'De Mesdag Collectie', 'Vleeshal', 'Hermitage Amsterdam', 'Keramiekmuseum Princessehof', 'Museum de Buitenplaats', 'Paleis Het Loo', 'Stadsmuseum Harderwijk', 'Kunsthal  Rotterdam', 'Van Abbemuseum']",['art_museum']
55,dtjolqikep,"['54f9204e-e6fd-4ea3-a352-84484292b8ba', '1cd860b3-d35f-479d-9768-349702c3bc73', 'f9d5d350-4bab-499a-8f53-2af1f6f25601', '1a918684-33d5-485a-80b7-90a8086803ef', 'b0654f59-55d5-4c74-8420-3d3938f861e2', '86530fe9-05f8-4d04-8aae-1a59202425e8', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', '971a3945-faba-4021-8d5b-5b6fcd124640', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3']","['PreHistorisch Dorp', 'Kröller-Müller Museum', 'Trompenburg Tuinen & Arboretum', 'Buitenplaats Kasteel Wijlre', 'Botanische Tuin De Kruidhof', 'Feyenoord Museum', 'Fruitteeltmuseum', 'Zuiderzeemuseum', 'Historische Tuin Aalsmeer', 'Botanische Tuinen Utrecht']",['openair']
56,pvjsaunlxd,"['38a216ca-1fee-45de-9b0a-ae857342d0c0', '9ad52af8-ef66-4266-b413-0e1a57995f50', '1335f2de-05b0-4351-8cae-1cb1263b3791', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', '4b596778-4379-48da-a946-0d04e39e3cea', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'e9ad0209-89ad-4e53-a353-b7328562f8e6']","['Botanische Tuin TU Delft', 'Nationaal Reddingmuseum Dorus Rijkers', 'Het Scheepvaartmuseum', 'Museum de Kantfabriek', 'Zeeuws Maritiem MuZEEum', 'Rijksmuseum Amsterdam', 'Portugese Synagoge Amsterdam', 'Museum Het Pakhuis', 'Pieter Vermeulen Museum', 'Universiteitsmuseum Groningen']",['trainstation']
57,ewhinkxsrq,"['9967b239-a72b-4ad5-9215-c6383b7229d7', '6e1059f5-43f9-4114-ac92-32d90300f0cc', '778fb79a-2b1c-4696-8909-018dee25142a', 'be9f0da1-1fde-448d-845a-cd231dac8c3e', '621c0554-f8d1-454c-9218-e60683a536ee', '1e3aaa11-c04f-43bd-9707-58401ee41056', 'b2398575-3c86-42a2-b07c-886384eb9add', 'abaad182-4619-449e-96a5-4583f8701299', 'e89e2757-e3e7-4d22-bba5-58f4164a0105', '832cd1d6-c933-4279-8ae6-1e3fa38853a2']","['Miramar Zeemuseum', 'Museum Lunteren', 'Huizer Museum', 'Leudal Museum', 'mij | museum ijsselstein', 'Hunebedcentrum', 'Museum Wierdenland Ezinge', ""Museum 'De Tien Malen'"", 'Museum Staphorst', 'Museum de Kantfabriek']",['nature tech']
58,aeolmxgjyi,"['ca3693db-b177-4662-be73-5045b606716c', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', '2ed9bac7-8ebe-479a-9bf8-6b837c7f0e90', '689733f3-0f0a-411d-b5b4-a33dd39639f0', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '621c0554-f8d1-454c-9218-e60683a536ee', 'f05af616-d419-463e-89da-c107b2f20129', 'caf7d7cf-5a65-4f21-965a-7227df2993f5', 'ce103d55-e291-48e2-ab48-7e464261985f', '71728b2c-4b17-4855-8663-98a7788acaf0']","['Museum Jan Cunen', 'Heerenveen Museum', 'Museum van Bommel van Dam', 'Museum Weesp', 'Stedelijk Museum Alkmaar', 'mij | museum ijsselstein', 'Museum Het Valkhof', 'Museum Drachten', 'Museum Maassluis', 'Groninger Museum']",['weelchair']
59,bghdvpiqrl,"['53ac1788-fb5e-4058-9bd0-768a55a5f8db', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'b95305d9-cc57-498c-8819-c1983713d181', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '1cd860b3-d35f-479d-9768-349702c3bc73', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '053014de-f18f-45e3-8dc6-c3f907646311', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '078fe561-4a1d-4712-b204-11913bdd57b4']","['TENT', 'Museum Swaensteyn', 'Keramiekcentrum Tiendschuur Tegelen', 'Kunsthal  Rotterdam', 'Kröller-Müller Museum', 'Het Nieuwe Instituut', 'De Appel', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Marres, Huis voor Hedendaagse Kunst', 'Kunstvereniging Diepenheim']",['art_galleries']
60,blmuvjzysd,"['80a37d9f-37d1-466f-96c2-b65044666fbe', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '30f51fcc-b373-4b85-9ba0-40d958542540', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe']","['Kasteel Duivenvoorde', 'Kasteel Doorwerth', 'Kasteel Doornenburg', 'Kasteel Radboud', 'Kasteel Amerongen', 'Kasteel Keukenhof', 'Kasteel Rosendael', 'Kasteel Hoensbroek', 'Kasteel Cannenburch', 'Kasteel Huis Bergh']",['castles']
61,bjrzivtonq,"['944a4c15-58c0-44dc-8f8a-c65b44179c16', '9dd3fd7c-9281-4e0b-a661-909e597b93ee', 'e89e2757-e3e7-4d22-bba5-58f4164a0105', '424e8423-e43b-48e8-ad19-821014020860', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '9689a6f1-871a-41e9-8f7d-a67d59ac7b98', '23eaf7fc-a6ca-40a3-87c5-257dca174595', '60780e37-d503-4b56-b1d5-a46c2358eb41', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Missiemuseum Steyl', 'Museum Rotterdam', 'Museum Staphorst', 'Comenius Museum', 'Museum De Waag', 'Museon', 'Streekmuseum ""De Meestoof""', 'Nationaal Onderduikmuseum', 'Streekmuseum Etten Leur', 'Joods Historisch Museum']",['historic_museum']
